NODE_81_length_114540_cov_14.422784	4890	phylum	Ascomycota	32	32	28	0.870	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_82_length_114176_cov_16.387176	4890	phylum	Ascomycota	19	19	15	0.750	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_83_length_113302_cov_15.148001	4890	phylum	Ascomycota	21	20	11	0.500	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_84_length_112488_cov_1.950259	28211	class	Alphaproteobacteria	47	46	28	0.580	unknown;Proteobacteria;uc_Alphaproteobacteria	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
NODE_85_length_112490_cov_13.868788	4890	phylum	Ascomycota	29	29	25	0.860	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_86_length_111897_cov_16.262002	4890	phylum	Ascomycota	25	23	17	0.740	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_87_length_111618_cov_14.629046	4890	phylum	Ascomycota	21	21	14	0.670	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_88_length_111425_cov_16.129140	4890	phylum	Ascomycota	32	31	23	0.840	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_89_length_110497_cov_15.842901	4890	phylum	Ascomycota	17	17	11	0.640	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_90_length_109952_cov_13.943792	4890	phylum	Ascomycota	29	27	22	0.830	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_201_length_53910_cov_15.296618	4890	phylum	Ascomycota	17	17	15	0.870	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_202_length_53110_cov_14.803597	4890	phylum	Ascomycota	11	11	11	1.000	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_203_length_52863_cov_1.901471	28211	class	Alphaproteobacteria	28	28	18	0.640	unknown;Proteobacteria;uc_Alphaproteobacteria	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
NODE_204_length_52843_cov_1.940492	1224	phylum	Proteobacteria	10	9	5	0.560	unknown;Proteobacteria;uc_Proteobacteria	-_cellular organisms;d_Bacteria;p_Proteobacteria
NODE_205_length_51172_cov_15.599314	716546	clade	leotiomyceta	11	11	9	0.690	Fungi;Ascomycota;unknown	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta
NODE_206_length_50522_cov_13.564824	4890	phylum	Ascomycota	17	17	12	0.640	Fungi;Ascomycota;uc_Ascomycota	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota
NODE_207_length_50478_cov_1.919545	1224	phylum	Proteobacteria	20	20	12	0.600	unknown;Proteobacteria;uc_Proteobacteria	-_cellular organisms;d_Bacteria;p_Proteobacteria
NODE_208_length_50286_cov_15.085987	716546	clade	leotiomyceta	19	19	10	0.510	Fungi;Ascomycota;unknown	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta
NODE_209_length_50222_cov_1.926879	28211	class	Alphaproteobacteria	18	18	12	0.670	unknown;Proteobacteria;uc_Alphaproteobacteria	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
NODE_210_length_50087_cov_17.874480	716546	clade	leotiomyceta	11	11	9	0.870	Fungi;Ascomycota;unknown	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta
NODE_4185_length_449_cov_0.422360	10710	species	Escherichia virus Lambda	1	1	1	1.000	Heunggongvirae;Uroviricota;Siphoviridae	d_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes;o_Caudovirales;f_Siphoviridae;g_Lambdavirus;s_Escherichia virus Lambda
NODE_4191_length_449_cov_0.288820	285	species	Comamonas testosteroni	1	1	1	1.000	unknown;Proteobacteria;Comamonadaceae	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Comamonas;s_Comamonas testosteroni
NODE_4192_length_449_cov_0.285714	716546	clade	leotiomyceta	1	1	1	1.000	Fungi;Ascomycota;unknown	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta
